id_contrat,date_versement,remuneration
1354,2013-12-4 7:28:6,20000
1355,2014-5-6 22:2:53,20000
1356,2013-10-24 5:25:42,20000
1357,2012-10-22 7:56:20,20000
1358,2014-2-24 22:49:33,20000
1359,2014-9-23 13:22:49,20000
1360,2012-3-6 19:14:53,20000
1361,2012-2-19 4:17:58,20000
1362,2015-4-10 13:48:14,20000
1363,2015-8-27 19:11:28,20000
1364,2012-7-14 18:3:48,20000
1365,2012-3-3 14:33:25,20000
1366,2013-3-17 7:13:29,20000
1367,2014-9-10 6:18:31,20000
1368,2015-12-12 1:1:52,20000
1369,2014-2-6 8:52:18,20000
1370,2014-3-11 17:35:9,20000
1371,2016-6-6 9:56:50,20000
1372,2014-6-13 11:4:9,20000
1373,2012-6-13 3:34:32,20000
1374,2016-5-4 23:32:34,20000
1375,2016-10-9 13:42:25,20000
1376,2015-1-15 16:58:15,20000
1377,2015-8-26 17:13:41,20000
1378,2016-5-1 22:2:57,20000
1379,2012-9-4 10:16:57,20000
1380,2015-1-11 13:21:21,20000
1381,2012-4-3 22:36:55,20000
1382,2016-11-15 6:31:32,20000
1383,2016-1-4 19:34:10,20000
1384,2015-4-5 6:5:58,20000
1385,2015-2-16 6:48:51,20000
1386,2012-8-17 20:18:58,20000
1387,2013-9-21 21:42:37,20000
1388,2012-9-27 7:1:50,20000
1389,2014-9-4 23:32:43,20000
1390,2013-3-19 6:4:51,20000
1391,2012-8-4 23:46:4,20000
1392,2016-10-22 4:17:8,20000
1393,2014-8-25 11:53:36,20000
1394,2012-12-2 20:37:14,20000
1395,2013-9-2 18:52:21,20000
1396,2013-1-13 20:59:37,20000
1397,2014-12-14 16:6:22,20000
1398,2014-1-27 2:15:38,20000
1399,2016-6-16 4:11:19,20000
1400,2014-12-1 1:24:59,20000
1401,2013-10-3 1:10:27,20000
1402,2016-6-15 17:48:1,20000
1403,2014-10-3 18:28:46,20000
1404,2013-10-21 10:31:49,20000
1405,2016-9-8 5:2:23,20000
1406,2012-12-25 22:10:29,20000
1407,2015-3-22 3:2:53,20000
1408,2015-5-7 23:27:20,20000
1409,2014-4-8 16:33:25,20000
1410,2016-10-22 13:32:17,20000
1411,2016-9-27 10:48:13,20000
1412,2014-3-5 15:2:43,20000
1413,2013-3-22 2:58:35,20000
1414,2015-10-18 8:57:3,20000
1415,2016-9-2 6:2:14,20000
1416,2015-6-2 21:56:20,20000
1417,2012-6-25 1:53:8,20000
1418,2015-12-19 18:26:47,20000
1419,2012-10-10 12:41:8,20000
1420,2013-6-22 20:11:18,20000
1421,2015-6-15 5:37:57,20000
1422,2016-8-3 10:17:38,20000
1423,2016-2-20 18:46:53,20000
1424,2016-11-7 9:41:55,20000
1425,2014-10-19 2:37:45,20000
1426,2016-11-7 17:47:42,20000
1427,2016-9-19 15:20:19,20000
1428,2015-9-3 20:12:26,20000
1429,2016-6-20 1:1:10,20000
1430,2012-2-28 20:35:1,20000
1431,2016-9-23 11:31:27,20000
1432,2013-12-14 16:4:38,20000
1433,2016-3-18 19:35:59,20000
1434,2012-3-3 17:57:39,20000
1435,2013-11-7 13:32:21,20000
1436,2016-8-27 8:21:24,20000
1437,2014-7-20 7:38:18,20000
1438,2012-8-12 13:7:54,20000
1439,2013-6-8 10:21:7,20000
1440,2012-9-8 20:16:38,20000
1441,2015-1-8 9:37:15,20000
1442,2016-8-25 9:8:39,20000
1443,2014-12-2 6:25:21,20000
1444,2013-9-14 20:46:50,20000
1445,2015-7-18 16:13:59,20000
1446,2014-1-19 7:59:39,20000
1447,2012-1-19 6:12:41,20000
1448,2014-3-11 12:5:46,20000
1449,2012-5-27 8:42:16,20000
1450,2012-10-3 17:49:20,20000
1451,2013-9-7 15:7:51,20000
1452,2013-8-7 10:18:39,20000
1453,2012-1-11 23:47:16,20000
1454,2012-8-23 18:15:46,20000
1455,2015-12-10 21:28:26,20000
1456,2013-10-28 15:58:5,20000
1457,2012-9-18 6:44:38,20000
1458,2016-10-17 11:6:18,20000
1459,2016-11-3 12:48:15,20000
1460,2015-9-23 21:29:39,20000
1461,2014-8-4 15:55:35,20000
1462,2015-6-2 16:29:59,20000
1463,2014-4-13 23:2:35,20000
1464,2012-4-27 18:54:27,20000
1465,2015-5-13 15:26:9,20000
1466,2016-1-7 17:7:31,20000
1467,2015-5-4 15:4:37,20000
1468,2013-1-3 3:54:58,20000
1469,2012-6-7 13:38:47,20000
1470,2014-5-13 1:35:29,20000
1471,2015-7-15 15:35:52,20000
1472,2014-1-9 21:17:3,20000
1473,2015-11-14 1:34:55,20000
1474,2015-1-11 4:31:9,20000
1475,2014-12-24 12:16:17,20000
1476,2015-5-19 21:48:42,20000
1477,2014-2-2 11:29:47,20000
1478,2013-3-24 12:18:13,20000
1479,2014-1-7 22:45:29,20000
1480,2013-12-23 6:40:6,20000
1481,2013-3-24 3:46:59,20000
1482,2014-11-12 4:29:47,20000
1483,2016-6-8 11:1:59,20000
1484,2013-9-26 11:55:2,20000
1485,2015-12-24 13:26:25,20000
1486,2015-2-9 14:54:24,20000
1487,2016-12-19 8:30:1,20000
1488,2013-9-25 6:42:39,20000
1489,2012-1-14 14:40:8,20000
1490,2016-7-7 17:51:20,20000
1491,2014-3-20 17:53:30,20000
1492,2015-8-15 1:5:8,20000
1493,2012-11-26 21:3:6,20000
1494,2014-9-4 6:16:18,20000
1495,2016-6-1 21:33:42,20000
1496,2013-11-5 22:25:5,20000
1497,2013-2-16 10:59:23,20000
1498,2016-6-3 5:45:49,20000
1499,2016-7-10 15:44:8,20000
1500,2015-10-26 11:35:4,20000
1501,2014-5-19 10:28:19,20000
1502,2014-7-10 8:33:22,20000
1503,2016-9-18 8:15:4,20000
1504,2016-10-20 3:5:34,20000
1505,2013-5-4 7:55:18,20000
1506,2013-2-6 1:20:49,20000
1507,2016-11-28 9:52:14,20000
1508,2014-11-5 19:5:48,20000
1509,2015-8-6 5:54:28,20000
1510,2014-3-8 8:25:28,20000
1511,2015-8-22 15:5:40,20000
1512,2013-4-26 12:49:38,20000
1513,2015-7-27 8:37:38,20000
1514,2013-4-19 22:1:29,20000
1515,2015-4-25 3:29:1,20000
1516,2016-8-7 9:56:53,20000
1517,2013-5-16 14:11:42,20000
1518,2016-1-16 13:23:15,20000
1519,2014-5-26 3:25:17,20000
1520,2015-2-20 14:4:10,20000
1521,2012-2-10 5:3:15,20000
1522,2016-3-21 22:27:38,20000
1523,2014-12-23 16:52:25,20000
1524,2015-7-23 10:44:22,20000
1525,2012-7-26 5:41:30,20000
1526,2016-10-14 7:28:58,20000
1527,2013-1-1 12:54:53,20000
1528,2014-8-16 3:4:54,20000
1529,2012-12-25 19:21:59,20000
1530,2013-12-14 18:21:41,20000
1531,2015-7-21 10:34:33,20000
1532,2015-4-18 12:55:42,20000
1533,2013-3-7 18:8:10,20000
1534,2015-10-11 2:4:59,20000
1535,2014-10-4 1:46:57,20000
1536,2016-4-8 6:17:49,20000
1537,2013-10-25 5:15:10,20000
1538,2012-4-13 6:15:18,20000
1539,2014-8-11 16:15:29,20000
1540,2013-10-9 13:53:28,20000
1541,2016-1-22 12:45:47,20000
1542,2016-11-24 23:18:7,20000
1543,2013-4-23 8:19:9,20000
1544,2015-10-12 9:4:23,20000
1545,2012-11-12 9:50:32,20000
1546,2015-1-4 22:32:48,20000
1547,2015-6-1 11:52:9,20000
1548,2012-4-5 8:14:37,20000
1549,2016-9-2 8:41:4,20000
1550,2014-4-26 1:44:9,20000
1551,2015-10-17 23:26:6,20000
1552,2012-1-19 22:35:7,20000
1553,2014-10-14 3:37:35,20000
1554,2015-11-27 23:14:41,20000
1555,2013-12-3 20:28:16,20000
1556,2012-3-9 16:46:58,20000
1557,2014-4-4 14:43:33,20000
1558,2013-11-3 8:4:9,20000
1559,2012-8-14 6:37:12,20000
1560,2012-10-12 16:48:58,20000
1561,2014-3-24 5:30:41,20000
1562,2016-11-18 10:12:40,20000
1563,2012-2-9 10:5:52,20000
1564,2014-9-18 19:13:10,20000
1565,2013-10-5 9:21:26,20000
1566,2014-5-15 8:59:25,20000
1567,2015-7-8 1:57:4,20000
1568,2014-2-10 5:7:4,20000
1569,2014-2-14 19:14:37,20000
1570,2015-1-20 18:59:46,20000
1571,2015-1-17 11:52:11,20000
1572,2012-1-20 7:58:15,20000
1573,2013-6-2 17:9:19,20000
1574,2013-8-19 3:28:21,20000
1575,2013-4-5 4:56:45,20000
1576,2016-12-11 6:54:35,20000
1577,2015-7-20 5:57:28,20000
1578,2014-8-4 3:54:56,20000
1579,2015-8-26 6:26:53,20000
1580,2016-8-27 2:2:44,20000
1581,2015-11-11 5:8:38,20000
1582,2013-2-17 6:43:31,20000
1583,2012-1-26 13:43:19,20000
1584,2013-3-19 2:12:41,20000
1585,2012-7-9 9:36:49,20000
1586,2013-4-20 17:31:28,20000
1587,2012-2-14 4:13:22,20000
1588,2012-8-17 11:1:34,20000
1589,2015-4-6 9:3:56,20000
1590,2013-10-6 5:29:2,20000
1591,2015-7-28 9:3:39,20000
1592,2016-4-5 22:31:17,20000
1593,2012-11-2 23:16:32,20000
1594,2012-9-14 1:5:47,20000
1595,2014-9-21 17:59:18,20000
1596,2013-4-15 11:8:36,20000
1597,2015-7-14 8:16:30,20000
1598,2013-4-7 4:47:4,20000
1599,2016-5-2 18:36:5,20000
1600,2016-3-14 21:55:23,20000
1601,2012-4-12 8:44:29,20000
1602,2016-6-1 23:17:37,20000
1603,2014-10-2 18:39:47,20000
1604,2014-8-7 14:20:17,20000
1605,2016-1-12 5:28:46,20000
1606,2014-11-6 13:3:2,20000
1607,2012-12-2 7:11:6,20000
1608,2015-5-10 12:45:6,20000
1609,2014-10-3 11:29:37,20000
1610,2013-3-18 19:40:27,20000
1611,2013-5-22 14:22:5,20000
1612,2014-12-28 17:39:56,20000
1613,2016-7-14 14:31:45,20000
1614,2013-12-26 3:45:28,20000
1615,2013-8-22 14:19:30,20000
1616,2013-9-2 18:5:25,20000
1617,2015-7-7 12:24:44,20000
1618,2014-4-11 8:46:11,20000
1619,2013-5-24 17:53:20,20000
1620,2015-5-5 6:12:33,20000
1621,2015-9-24 1:21:55,20000
1622,2013-7-13 6:33:59,20000
1623,2013-9-28 23:27:47,20000
1624,2012-7-10 6:53:10,20000
1625,2014-12-25 10:16:5,20000
1626,2014-3-22 10:22:30,20000
1627,2012-4-10 17:37:28,20000
1628,2014-12-15 22:25:6,20000
1629,2013-8-28 15:40:44,20000
1630,2012-4-6 10:39:23,20000
1631,2015-10-2 11:1:31,20000
1632,2016-7-6 16:35:58,20000
1633,2012-9-3 6:39:18,20000
1634,2013-3-18 5:18:47,20000
1635,2016-6-10 9:2:7,20000
1636,2013-3-8 23:11:59,20000
1637,2013-6-21 12:22:4,20000
1638,2012-9-22 8:4:37,20000
1639,2013-12-6 10:47:54,20000
1640,2012-8-15 11:10:21,20000
1641,2013-12-7 6:54:43,20000
1642,2013-6-15 11:8:54,20000
1643,2016-10-8 16:5:41,20000
1644,2013-10-22 8:59:19,20000
1645,2013-12-19 3:25:26,20000
1646,2016-3-27 13:53:12,20000
1647,2013-10-13 1:26:51,20000
1648,2014-8-24 2:6:46,20000
1649,2012-3-1 5:43:32,20000
1650,2016-5-20 12:43:54,20000
1651,2012-11-1 6:19:16,20000
1652,2016-2-15 2:7:33,20000
1653,2013-5-2 14:41:22,20000
1654,2016-8-12 21:35:26,20000
1655,2016-4-26 11:16:16,20000
1656,2016-4-3 23:49:29,20000
1657,2014-8-7 1:18:37,20000
1658,2015-2-17 20:1:18,20000
1659,2015-6-20 20:47:19,20000
1660,2013-10-26 7:46:57,20000
1661,2014-2-5 3:22:9,20000
1662,2013-1-27 22:24:33,20000
1663,2015-4-11 9:27:56,20000
1664,2014-5-6 3:3:28,20000
1665,2016-12-20 21:35:45,20000
1666,2015-11-12 13:45:21,20000
1667,2015-5-22 22:55:8,20000
1668,2015-12-5 2:5:43,20000
1669,2013-10-8 16:3:35,20000
1670,2014-4-17 23:24:25,20000
1671,2016-12-20 14:25:27,20000
1672,2014-3-14 2:41:9,20000
1673,2015-7-19 12:13:46,20000
1674,2013-10-17 11:46:46,20000
1675,2015-5-27 14:33:52,20000
1676,2012-6-8 2:7:34,20000
1677,2016-3-22 23:59:9,20000
1678,2012-2-24 12:27:14,20000
1679,2013-7-8 16:42:33,20000
1680,2014-1-13 10:54:50,20000
1681,2016-2-21 6:12:29,20000
1682,2015-11-21 9:36:27,20000
1683,2015-8-23 23:53:38,20000
1684,2012-11-26 13:37:21,20000
1685,2014-3-10 13:24:11,20000
1686,2016-11-7 2:11:10,20000
1687,2016-7-8 15:34:41,20000
1688,2016-10-3 6:23:35,20000
1689,2013-9-8 16:53:15,20000
1690,2015-5-22 9:41:38,20000
1691,2012-3-13 23:35:18,20000
1692,2016-12-27 17:5:28,20000
1693,2014-1-28 18:23:58,20000
1694,2016-1-16 8:17:15,20000
1695,2016-9-23 11:52:41,20000
1696,2015-11-17 6:40:12,20000
1697,2013-7-27 5:6:49,20000
1698,2012-10-17 2:34:40,20000
1699,2015-11-6 8:34:38,20000
1700,2015-4-13 4:58:27,20000
1701,2016-12-27 15:32:58,20000
1702,2013-10-27 21:3:37,20000
1703,2013-3-25 23:13:37,20000
1704,2012-2-14 15:46:4,20000
1705,2012-8-15 12:18:32,20000
1706,2016-8-12 17:48:56,20000
1707,2013-7-2 20:9:52,20000
1708,2014-1-16 17:39:52,20000
1709,2012-7-3 6:25:40,20000
1710,2014-11-8 17:3:11,20000
1711,2014-2-7 5:14:16,20000
1712,2016-7-26 14:3:21,20000
1713,2013-5-4 5:47:1,20000
1714,2016-9-17 15:36:27,20000
1715,2014-9-20 12:22:50,20000
1716,2013-6-26 3:28:42,20000
1717,2012-4-1 11:38:13,20000
1718,2012-6-10 14:42:55,20000
1719,2012-4-21 2:56:30,20000
1720,2012-5-26 13:52:39,20000
1721,2016-11-14 20:10:47,20000
1722,2012-5-10 12:6:34,20000
1723,2016-7-8 2:19:57,20000
1724,2012-10-7 1:1:23,20000
1725,2014-5-4 1:49:2,20000
1726,2013-10-15 3:56:3,20000
1727,2012-7-1 4:32:32,20000
1728,2013-1-3 22:53:14,20000
1729,2015-4-11 16:14:50,20000
1730,2016-9-23 16:22:44,20000
1731,2013-4-13 13:4:2,20000
1732,2015-9-11 22:9:48,20000
1733,2015-2-12 20:35:49,20000
1734,2012-11-2 5:18:49,20000
1735,2014-9-18 4:27:39,20000
1736,2016-2-19 5:26:39,20000
1737,2013-1-21 6:55:54,20000
1738,2013-4-12 22:34:32,20000
1739,2015-3-12 2:27:43,20000
1740,2014-7-24 10:11:52,20000
1741,2012-9-4 7:13:28,20000
1742,2013-11-28 7:4:52,20000
1743,2015-7-8 4:7:32,20000
1744,2013-1-28 3:29:2,20000
1745,2016-4-19 23:25:21,20000
1746,2013-2-2 20:28:9,20000
1747,2012-11-2 20:14:54,20000
1748,2013-9-11 10:7:31,20000
1749,2014-4-28 10:14:53,20000
1750,2014-12-7 16:44:21,20000
1751,2016-10-26 19:53:2,20000
1752,2012-5-3 20:2:27,20000
1753,2013-12-17 23:20:4,20000
1754,2012-1-7 22:1:53,20000
1755,2015-7-28 17:38:40,20000
1756,2014-11-4 9:31:42,20000
1757,2015-12-27 7:11:58,20000
1758,2015-4-5 11:30:47,20000
1759,2016-6-2 17:31:19,20000
1760,2014-5-9 21:5:40,20000
1761,2013-6-1 17:40:57,20000
1762,2014-4-10 3:12:26,20000
1763,2016-4-23 13:55:7,20000
1764,2013-2-6 18:22:56,20000
1765,2016-4-1 22:38:34,20000
1766,2012-7-24 23:25:41,20000
1767,2014-3-6 17:22:32,20000
1768,2012-7-13 5:1:16,20000
1769,2014-12-22 1:22:46,20000
1770,2012-8-23 8:24:43,20000
1771,2012-3-17 23:39:26,20000
1772,2016-7-18 4:32:25,20000
1773,2014-3-7 23:14:44,20000
1774,2013-11-6 16:1:28,20000
1775,2013-7-9 16:15:36,20000
1776,2016-1-5 6:31:4,20000
1777,2016-3-2 22:45:47,20000
1778,2013-6-24 8:44:40,20000
1779,2016-2-7 23:44:38,20000
1780,2012-3-22 14:28:58,20000
1781,2013-11-28 2:49:17,20000
1782,2013-9-12 19:6:22,20000
1783,2016-1-4 18:15:26,20000
1784,2015-1-11 4:21:43,20000
1785,2016-8-16 13:50:8,20000
1786,2013-6-27 13:25:55,20000
1787,2015-1-12 20:28:47,20000
1788,2014-12-1 2:32:11,20000
1789,2016-11-17 23:8:2,20000
1790,2014-3-15 22:19:9,20000
1791,2014-6-1 8:18:21,20000
1792,2015-2-5 3:51:6,20000
1793,2014-6-22 9:31:45,20000
1794,2016-12-23 1:40:20,20000
1795,2012-9-14 8:35:27,20000
1796,2015-7-7 5:40:9,20000
1797,2012-4-1 18:51:53,20000
1798,2015-3-15 13:40:23,20000
1799,2015-10-15 23:59:48,20000
1800,2012-5-18 4:38:54,20000
1801,2012-5-13 20:10:5,20000
1802,2012-2-17 13:7:8,20000
1803,2016-4-20 18:27:31,20000
1804,2015-9-5 22:33:56,20000
1805,2012-11-17 23:39:48,20000
1806,2012-1-26 10:9:47,20000
1807,2012-5-13 9:23:56,20000
1808,2016-4-3 9:36:53,20000
1809,2016-12-16 7:1:12,20000
1810,2015-3-25 13:42:54,20000
1811,2015-7-25 4:10:19,20000
1812,2013-3-6 15:49:29,20000
1813,2015-11-20 16:35:41,20000
1814,2013-4-21 19:43:25,20000
1815,2015-1-15 9:10:31,20000
1816,2013-12-18 5:12:51,20000
1817,2015-11-3 14:42:3,20000
1818,2016-7-11 9:54:56,20000
1819,2015-8-5 1:44:38,20000
1820,2013-11-10 20:47:49,20000
1821,2015-1-8 9:30:37,20000
1822,2012-8-14 8:46:2,20000
1823,2014-12-4 6:55:10,20000
1824,2014-2-23 21:51:2,20000
1825,2016-7-15 5:3:14,20000
1826,2013-6-28 14:12:31,20000
1827,2014-6-8 4:21:36,20000
1828,2015-3-14 10:40:51,20000
1829,2015-9-18 2:8:54,20000
1830,2015-8-7 13:46:20,20000
1831,2014-5-18 10:49:4,20000
1832,2016-3-8 19:49:51,20000
1833,2012-5-15 6:34:1,20000
1834,2014-10-17 12:58:34,20000
1835,2016-1-19 21:38:54,20000
1836,2014-12-10 13:11:58,20000
1837,2015-6-11 18:30:49,20000
1838,2012-7-23 16:40:58,20000
1839,2012-7-18 20:14:56,20000
1840,2012-7-22 19:43:43,20000
1841,2016-9-27 19:44:24,20000
1842,2012-11-15 14:56:35,20000
1843,2013-12-5 7:15:8,20000
1844,2015-4-23 17:40:25,20000
1845,2013-2-27 19:47:36,20000
1846,2014-12-23 13:50:9,20000
1847,2013-8-3 20:25:38,20000
1848,2013-11-14 3:29:21,20000
1849,2012-7-18 16:28:41,20000
1850,2014-1-14 15:18:6,20000
1851,2015-1-7 16:18:55,20000
1852,2016-2-13 13:52:19,20000
1853,2014-1-15 23:24:32,20000
1854,2014-1-18 12:4:19,20000
1855,2014-3-16 8:32:12,20000
1856,2015-2-2 17:30:36,20000
1857,2016-8-2 21:46:47,20000
1858,2015-3-18 23:57:50,20000
1859,2014-6-13 9:10:12,20000
1860,2012-3-4 10:41:54,20000
1861,2014-3-23 15:28:54,20000
1862,2014-6-22 7:40:57,20000
1863,2012-1-16 14:18:45,20000
1864,2015-7-1 19:16:29,20000
1865,2016-5-21 13:13:45,20000
1866,2013-7-3 11:54:32,20000
1867,2016-10-9 2:58:25,20000
1868,2013-6-11 3:45:37,20000
1869,2014-10-19 14:33:53,20000
1870,2016-2-18 1:57:55,20000
1871,2016-2-10 3:3:58,20000
1872,2013-5-17 15:46:29,20000
1873,2014-2-22 21:32:45,20000
1874,2015-8-22 14:2:42,20000
1875,2012-1-6 9:52:14,20000
1876,2015-10-28 19:43:20,20000
1877,2015-8-10 8:34:38,20000
1878,2016-12-18 21:27:49,20000
1879,2016-12-4 14:19:1,20000
1880,2016-3-25 15:24:13,20000
1881,2012-11-2 15:12:43,20000
1882,2012-5-16 6:41:41,20000
1883,2014-2-12 12:35:19,20000
1884,2016-10-5 4:50:51,20000
1885,2014-2-25 21:9:40,20000
1886,2013-8-1 22:6:3,20000
1887,2015-7-10 6:51:37,20000
1888,2013-10-18 5:52:11,20000
1889,2015-10-4 18:10:29,20000
1890,2012-7-10 14:25:34,20000
1891,2014-10-9 14:12:27,20000
1892,2012-4-15 10:27:6,20000
1893,2016-8-7 11:32:53,20000
1894,2015-11-2 6:39:17,20000
1895,2013-12-16 4:25:44,20000
1896,2015-9-19 15:2:49,20000
1897,2014-5-22 4:49:17,20000
1898,2015-2-25 19:55:48,20000
1899,2013-2-15 22:6:15,20000
1900,2013-6-2 14:8:57,20000
1901,2013-4-19 15:32:21,20000
1902,2013-11-28 14:17:31,20000
1903,2016-7-17 4:27:14,20000
1904,2015-12-12 12:4:59,20000
1905,2014-10-6 22:36:13,20000
1906,2012-5-12 18:23:56,20000
1907,2014-12-14 20:1:19,20000
1908,2015-3-1 11:14:12,20000
1909,2015-11-12 14:59:27,20000
1910,2012-5-27 17:24:33,20000
1911,2013-11-22 6:55:57,20000
1912,2015-5-15 23:30:35,20000
1913,2013-3-21 15:49:6,20000
1914,2013-7-1 1:2:8,20000
1915,2016-6-8 10:22:19,20000
1916,2014-10-2 13:33:44,20000
1917,2015-3-27 14:50:18,20000
1918,2015-7-5 2:38:16,20000
1919,2016-6-13 8:41:47,20000
1920,2013-4-1 6:26:40,20000
1921,2012-5-6 2:28:1,20000
1922,2012-7-20 18:33:42,20000
1923,2014-2-27 16:19:39,20000
1924,2014-5-11 10:42:53,20000
1925,2015-6-15 11:28:11,20000
1926,2014-7-23 3:42:58,20000
1927,2016-3-5 16:46:26,20000
1928,2015-3-24 13:58:47,20000
1929,2012-11-4 13:55:2,20000
1930,2014-1-2 6:42:46,20000
1931,2015-7-14 16:59:31,20000
1932,2016-3-27 22:13:25,20000
1933,2013-11-28 2:35:57,20000
1934,2015-2-7 19:37:53,20000
1935,2014-5-11 6:54:44,20000
1936,2013-12-5 14:44:57,20000
1937,2013-5-15 12:35:54,20000
1938,2016-11-10 19:37:57,20000
1939,2015-9-3 6:3:59,20000
1940,2012-12-2 9:49:39,20000
1941,2014-10-5 3:33:32,20000
1942,2016-12-9 15:57:25,20000
1943,2012-11-24 13:8:32,20000
1944,2015-4-16 14:22:19,20000
1945,2015-6-22 20:20:6,20000
1946,2015-7-11 22:4:33,20000
1947,2012-10-24 14:5:24,20000
1948,2012-12-28 5:6:32,20000
1949,2015-12-5 6:54:10,20000
1950,2013-12-16 13:59:47,20000
1951,2016-5-10 22:41:13,20000
1952,2013-8-23 14:53:44,20000
1953,2014-7-7 23:25:47,20000
1954,2012-1-6 14:34:47,20000
1955,2015-4-27 23:4:36,20000
1956,2014-2-24 7:33:38,20000
1957,2014-1-16 21:17:52,20000
1958,2012-4-14 15:40:16,20000
1959,2013-7-2 17:14:57,20000
1960,2012-12-23 8:35:15,20000
1961,2014-9-4 6:13:52,20000
1962,2015-9-15 21:50:37,20000
1963,2016-2-14 1:25:50,20000
1964,2016-8-2 8:24:5,20000
1965,2014-1-25 1:16:37,20000
1966,2012-10-12 8:47:16,20000
1967,2014-4-24 22:50:16,20000
1968,2013-10-12 15:54:40,20000
1969,2014-3-24 9:18:32,20000
1970,2015-12-14 22:6:6,20000
1971,2013-6-11 10:19:48,20000
1972,2012-6-5 22:31:27,20000
1973,2012-7-18 2:28:37,20000
1974,2014-11-12 6:8:39,20000
1975,2013-9-3 6:15:19,20000
1976,2015-5-28 6:14:49,20000
1977,2012-8-19 9:30:8,20000
1978,2012-6-22 4:46:4,20000
1979,2014-4-15 3:52:44,20000
1980,2013-7-1 7:13:10,20000
1981,2012-2-9 2:21:8,20000
1982,2015-12-11 6:51:23,20000
1983,2014-7-7 3:50:15,20000
1984,2012-3-25 16:31:46,20000
1985,2012-8-28 2:43:27,20000
1986,2013-12-8 10:4:43,20000
1987,2015-6-22 18:54:28,20000
1988,2013-2-2 22:12:20,20000
1989,2016-2-17 7:24:21,20000
1990,2015-9-8 10:11:45,20000
1991,2016-4-13 4:6:11,20000
1992,2012-7-6 1:48:59,20000
1993,2013-1-14 19:25:40,20000
1994,2016-8-22 2:9:47,20000
1995,2013-11-11 13:26:38,20000
1996,2013-11-13 16:36:24,20000
1997,2013-12-4 18:43:32,20000
1998,2015-1-6 15:53:53,20000
1999,2014-7-11 3:11:18,20000
2000,2013-10-8 13:30:23,20000
2001,2014-4-19 14:34:12,20000
2002,2012-7-4 11:26:23,20000
2003,2012-11-18 4:51:52,20000
2004,2015-8-4 12:10:44,20000
2005,2015-7-7 23:31:58,20000
2006,2013-9-2 9:7:24,20000
2007,2013-4-9 3:2:5,20000
2008,2013-5-2 9:19:40,20000
2009,2016-9-14 17:3:46,20000
2010,2014-7-4 3:33:27,20000
2011,2013-7-3 8:57:32,20000
2012,2013-10-24 5:52:34,20000
2013,2016-5-17 1:49:52,20000
2014,2016-9-21 1:7:53,20000
2015,2012-2-3 2:26:15,20000
2016,2016-6-25 20:45:59,20000
2017,2015-7-27 11:50:12,20000
2018,2015-2-17 5:12:6,20000
2019,2015-9-12 15:34:28,20000
2020,2015-5-19 19:35:20,20000
2021,2016-4-14 6:36:33,20000
2022,2012-12-25 8:39:27,20000
2023,2015-10-23 2:56:12,20000
2024,2014-2-18 1:8:16,20000
2025,2012-5-10 1:43:54,20000
2026,2013-4-15 17:6:3,20000
2027,2013-2-11 12:15:20,20000
2028,2014-12-24 2:5:21,20000
2029,2012-9-9 9:22:41,20000
2030,2012-5-3 21:5:5,20000
2031,2016-8-16 22:35:54,20000
2032,2015-7-19 5:14:1,20000
2033,2014-12-20 17:23:48,20000
2034,2015-6-26 9:42:12,20000
2035,2014-1-25 11:4:55,20000
2036,2015-7-18 14:27:11,20000
2037,2013-3-3 23:17:19,20000
2038,2015-4-8 19:20:28,20000
2039,2014-6-8 23:21:43,20000
2040,2014-5-22 13:14:50,20000
2041,2012-2-2 8:54:38,20000
2042,2014-11-18 1:46:33,20000
2043,2015-2-13 12:21:43,20000
2044,2014-10-24 11:24:37,20000
2045,2013-8-22 21:26:28,20000
2046,2014-7-11 8:34:13,20000
2047,2016-12-15 8:58:36,20000
2048,2013-6-20 18:35:29,20000
2049,2013-11-1 16:55:16,20000
2050,2012-7-9 7:26:37,20000
2051,2013-12-5 11:16:24,20000
2052,2016-3-4 15:24:29,20000
2053,2016-3-12 10:49:18,20000
2054,2014-2-24 1:33:53,20000
2055,2014-7-24 19:23:41,20000
2056,2015-5-15 18:19:45,20000
2057,2012-11-1 1:20:11,20000
2058,2012-8-8 5:12:14,20000
2059,2013-5-13 19:7:32,20000
2060,2015-10-15 15:31:44,20000
2061,2016-12-20 15:25:38,20000
2062,2014-6-28 19:40:58,20000
2063,2013-10-10 14:24:15,20000
2064,2014-9-27 1:36:32,20000
2065,2015-8-7 15:52:37,20000
2066,2015-12-1 2:38:14,20000
2067,2016-12-18 10:55:4,20000
2068,2016-2-9 5:42:23,20000
2069,2016-9-20 6:10:33,20000
2070,2015-9-11 15:48:30,20000
2071,2012-11-11 17:22:16,20000
2072,2012-5-26 18:51:53,20000
2073,2013-4-21 18:51:18,20000
2074,2013-4-3 3:21:29,20000
2075,2013-10-19 17:36:26,20000
2076,2013-8-4 16:36:25,20000
2077,2014-10-12 10:2:54,20000
2078,2016-8-13 12:22:55,20000
2079,2016-1-3 2:23:29,20000
2080,2012-9-5 14:52:45,20000
2081,2012-7-4 1:18:12,20000
2082,2016-4-19 5:56:8,20000
2083,2015-12-24 12:49:40,20000
2084,2016-4-4 1:49:9,20000
2085,2016-9-27 22:38:44,20000
2086,2013-4-11 6:21:59,20000
2087,2015-11-8 5:15:34,20000
2088,2015-7-24 20:16:13,20000
2089,2014-11-4 22:22:29,20000
